item_id,item_title,price,Action,Casual,Indie,Simulation,Strategy,Free to Play,RPG,Sports,Adventure,Racing,Early Access,Massively Multiplayer,Animation & Modeling,Video Production,Utilities,Web Publishing,Education,Software Training,Design & Illustration,Audio Production,Photo Editing,Accounting,release_year,playtime_forever,mean_recommend,mean_sentiment_analysis,total_reviews,players
714290,Endless Treasure Hunt,0.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
733400,Tyd wag vir Niemand - Soundtrack,3.99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
713580,Nash Racing 2: Muscle cars,0.99,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
712700,Black Friday: The Game,1.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
25000,Overgrowth,29.99,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,354047.0,0.8695652173913043,1.2608695652173914,23.0,782.0
624910,3on3 FreeStyle,0.0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2017,,,,,
731130,Mushroom Wars 2 - Official Soundtrack,1.99,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
654580,Senalux,7.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
722880,Senalux Level Pack 2,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
593070,Digby Extreme,4.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
564160,Rosenkreuzstilette Freudenstachel,13.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
712240,Sneaky Bears,14.99,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
650070,OVERTURN,29.99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
711120,Life At Space,1.99,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
712230,WARZONE,9.99,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2017,,,,,
639001,Chess Ultra Imperial chess set,9.99,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
730520,Heliborne - Russian Federal Security Service Camouflage Pack,2.99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2017,,,,,
710460,Rush on Rome,6.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
695680,theHunter™: Call of the Wild - Medved-Taiga,7.99,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
719140,Entanglement,4.99,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
716650,Yorkshire Gubbins,4.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
725680,Golf 2D,1.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
722380,Blindsight,4.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
721109,Marvel vs. Capcom: Infinite - Captain America Gladiator Costume,3.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
723620,MyWorld - Scraplands,0.0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,2017,,,,,
706480,The Man in the Cape: Special Edition,2.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
721110,Marvel vs. Capcom: Infinite - Superior Iron Man Costume,3.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
721111,Marvel vs. Capcom: Infinite - Ultimate Thor Costume,3.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
721112,Marvel vs. Capcom: Infinite - Doctor Strange Illuminati Costume,3.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
721116,Marvel vs. Capcom: Infinite - Ultimate Hawkeye Costume,3.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
721115,Marvel vs. Capcom: Infinite - Ghost Rider Outlaw Costume,3.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
721117,Marvel vs. Capcom: Infinite - Dormammu Molten Costume,3.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
721131,Marvel vs. Capcom: Infinite - Ryu Wanderer Costume,3.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
721132,Marvel vs. Capcom: Infinite - Dante Nephilim Costume,3.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
721133,Marvel vs. Capcom: Infinite - Morrigan Night Warrior Costume,3.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
721141,Marvel vs. Capcom: Infinite - Chun-Li Casual Costume,3.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
721142,Marvel vs. Capcom: Infinite - Firebrand Ultimate Costume,3.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
721143,Marvel vs. Capcom: Infinite - Chris Classic Costume,3.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
721480,VR Hockey League,9.99,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
679400,Relik,0.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
620940,Invisibox,0.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
726060,CAR THIEF SIMULATOR 2017,9.99,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
709920,Tametsi,2.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
697020,Until None Remain: Battle Royale VR,7.99,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
711300,Bit Storm VR: First Loop,11.99,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
716220,Strata Spaces VR,59.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,
577150,ICEBOX: Speedgunner,9.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
737320,"Fantasy Grounds - Noble Cause, Bloodied Hands (5E)",9.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017,,,,,
732270,Fantasy Grounds - Creature Components Volume 1 (PFRPG),10.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017,,,,,
731140,Fantasy Grounds - Conquering Heroes (5E),5.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017,,,,,
679500,Campfire Cooking,5.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
716360,SweeperVR,3.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
573600,Think of the Children,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
629860,Spelunker Party!,29.99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
720670,Cats Make You Smarter!,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
720290,Reaching for Petals: VR Edition,4.99,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
698280,Stars in Shadow: Legacies,4.99,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
513330,Party Hard Tycoon,9.99,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
642080,Life is Strange: Before the Storm Episode 2,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
358930,Star Control: Kessari Quadrant,3.99,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,,,,,
730360,YOU by Sharecare,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,
733080,Party Hard Tycoon OST,4.99,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
737400,Fantasy Grounds - Devin Night Pack 77: Steampunk 2 (Token Pack),4.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
358920,Star Control: The Ur-Quan Masters,3.99,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,,,,,
537800,Bomber Crew,14.99,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
725970,COMBAT INSTINCT,14.99,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
678970,Modern Tales: Age of Invention,9.99,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
630630,Apex,2.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
480430,Hide and Shriek,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
737860,Fidget Spinner Editor - Expansion Pack 2,0.99,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
626020,Shadows in the Darkness,19.99,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
729850,Hide and Shriek - Mask Pack,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
715540,The Final Specimen: Arrival - Soundtrack,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
684430,JU,0.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
666820,Skirmish Line,9.99,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
476540,Google Spotlight Stories: Pearl,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
566420,Marinatide,6.99,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
724580,Domino,4.99,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,,,,,
508650,Signal Decay,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
721740,Sea Of Fatness: Save Humanity Together,4.99,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
718920,Dead Noir the Heart,3.99,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
715710,5-in-1 Bundle Brain Trainings,9.99,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
672810,Steel Rain - Soundtrack,3.99,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
672800,Steel Rain - Expeditions,5.99,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
726460,Choice of Broadsides,3.99,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,,,,,
470580,In The Shadows,15.99,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
733880,Doodle God Blitz - World of Magic DLC,3.99,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
686790,Tales of Escape - Cold As Ice,4.99,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
669700,PROJECT AZRIEL,19.99,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
720160,Get To Amkonius,3.99,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
734970,RiffTrax: Ghosthouse,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,,,,,
735830,RiffTrax: Hillbillys in a Haunted House,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,,,,,
735980,RiffTrax: House on Haunted Hill (Three Riffer Edition),2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,,,,,
722400,Record Store Nightmare,1.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
690280,ASMR Universe 2,6.99,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,,,,,
689270,Chessia,7.99,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
725920,If Only...,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
604500,Tank Force,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
728710,Trooper 1,2.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
729330,The Girl on the Train,0.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
711550,Glo,4.99,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
708280,Bobbi_Cities,9.99,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
659160,Rain of Pumpkins,2.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
681620,Cube Link,3.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
523410,Ozapell Basic,14.99,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,2017,,,,,
669660,Debris,19.99,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
714530,GRIM - Mystery of Wasules,9.99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
610410,PAWARUMI,16.99,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
700020,MAGIX Video deluxe 2018 Plus Steam Edition,99.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,,,,,
688274,"BLUE REFLECTION: Bonus Costume, Nightless Saber",0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
636570,Nights of Azure 2: Bride of the New Moon / よるのないくに２ ～新月の花嫁～,59.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
730220,Trivia Vault: Video Game Trivia Deluxe,4.99,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
696350,"Nights of Azure 2: Bonus Costume, Blue High School Uniform",0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
646330,Darkness and Flame: Missing Memories,6.99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
728870,Viaerium,2.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
716580,The Escapists 2 - Wicked Ward,3.99,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
702600,Indygo,5.99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
682140,Undead Development,17.99,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
712430,Vibrant,4.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
658670,Unit 4: Clash of Agents,0.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
618070,Jet Buster,9.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
726330,Ocean's Crabellum,2.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
709150,EVERSPACE™ - Encounters,9.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
617230,Trapped Within,9.99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
695910,The Relentless,6.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
728150,Virtual Race Car Engineer 2018,14.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
691441,White Noise 2 - Lilith,1.99,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
671650,Mad Age &amp; This Guy,9.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
731390,Trove - Gourdzilla Pack,0.0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2017,,,,,
729690,Wanderlust OST - Soundtrack,0.99,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
725960,Ballistic Mini Golf,4.99,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
663820,Shadows of Adam - Guild of the Artificers,3.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
637762,Rocksmith® 2014 Edition – Remastered – DragonForce - “Through the Fire and Flames”,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
637761,Rocksmith® 2014 Edition – Remastered – Variety Song Pack XII,9.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
637763,Rocksmith® 2014 Edition – Remastered – Elton John - “Saturday Night’s Alright (For Fighting)”,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
637764,Rocksmith® 2014 Edition – Remastered – Colin Hay of Men at Work - “Down Under 2012”,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
637765,Rocksmith® 2014 Edition – Remastered – Rusted Root - “Send Me On My Way”,2.99,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
676830,Xenomarine,9.99,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
513520,Galactic Civilizations III - Mech Parts Kit DLC,2.99,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
736800,Battlevoid: Sector Siege OST,1.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
727020,Arcade Moonlander,2.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
597860,Nightmare Boy,9.99,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
716630,Battlevoid: Sector Siege,9.99,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
719300,Daemonsgate,6.99,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,,,,,
699290,AER Memories of Old Soundtrack,2.99,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
732190,Strangers of Power - Trancevania,0.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
719290,Prophecy I - The Viking Child,4.99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,,,,,
438460,ARENA 3D,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
719310,King's Table - The Legend of Ragnarok,4.99,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,,,,,
252470,Space Pirates And Zombies 2,19.99,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68957.0,1.0,2.0,1.0,91.0
727650,Hentai - Jail DLC,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
685420,Grace of Zordan,0.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
737120,Where Are My Friends? - Soundtrack,0.99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
709450,Towards The Pantheon: Escaping Eternity,0.0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
655630,Paddle Battle,3.99,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
741200,Fantasy Grounds - Feats of Legend - Limit Break: 21 Feats of Martial Finality! (PFRPG),2.99,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
726390,Scream Collector,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
733360,SummonerVR (alpha),6.99,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
621500,TrueScale,19.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
621923,Train Simulator: Southern Pacific SD45T-2 Loco Add-On,19.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
616850,RUNNING WITH RIFLES: PACIFIC,9.99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
671840,"Eat, Sleep, Bet, Repeat",12.99,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
653080,Inflatality,9.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
728220,Deadeye Dungeon,2.99,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
617810,Total War: WARHAMMER II - Mortal Empires,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
335430,Grimoire: Manastorm,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,47572.0,0.6666666666666666,1.6666666666666667,3.0,732.0
727390,Soldier of Failure,1.99,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
735930,Fox Spirit Matchmaker,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
630912,Flight Sim World: Moving Map Add-On,19.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
704380,Achievement Hunter: Urban 2,0.99,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
630914,Flight Sim World: View &amp; Slew Add-On,9.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
683520,Love Tyrant,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
735860,A Centaur's Life,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
734930,Clean Freak! Aoyama kun,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
683020,Tsukigakirei,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
717400,Power of The Void,5.99,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
720960,LEGO® Worlds: Monster Pack,3.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
675390,Castle of Shikigami 式神の城 - Evolution,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
653410,Seiren,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
626440,The Morose Mononokean,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
719000,Strata Spaces VR – Professional Edition Upgrade,995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,,,,,
740630,Box Maze 2 - Halloween Skins Pack,0.99,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
686800,Tales of Escape - Illusion (Desktop),2.99,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
691320,Gun Club VR,19.99,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
741760,Tales of Escape - Illusion (VR),6.99,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,,,,,
